Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter,RSI_14,BB_Upper,BB_Lower,BB_Width,BB_Position,Ann_Volatility,Daily_Range_Pct,Drawdown_Pct,Cum_Return_Pct,YTD_Start_Price,YTD_Return_Pct,Month_Key,Month_Start_Price,Monthly_Return_Pct,Vol_MA_20,Volume_Ratio,MA_Signal,RSI_Signal,BB_Signal,Return_7D,Return_30D,Return_90D,Return_1Y,Data_Type
2022-04-26,177.32000732421875,178.3000030517578,176.9199981689453,177.9499969482422,9042400,177.32000732421875,0.1525017044941901,181.0819999694824,180.7079998779297,171.19564979553223,0.7379988395753126,2022,4,1,2,44.074078609151734,182.55799764863303,179.6060022903318,2.9519953583012466,-0.774389756299798,11.71536838422318,0.7782567255872292,-8.546078765068241,65.79711302846664,168.3300018310547,5.340703021073412,2022-04,179.5,-1.2144805993210328,10052875.0,0.8994839784638723,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-3.651372640220807,-2.7744256075906026,2.7465554773862255,6.549699119818531,Histórico
2022-04-27,175.97999572753906,176.63999938964844,175.5,176.4600067138672,8854700,175.97999572753906,-0.755702425744631,180.92399978637692,180.7327996826172,171.22944976806642,0.7543309797327945,2022,4,2,2,39.25231978908666,182.43266174584252,179.41533782691133,3.017323918931197,-1.1385393784930913,11.97463307162807,0.6478005553616679,-9.23719826627921,64.54418022349596,168.3300018310547,4.544640773046704,2022-04,179.5,-1.9610051657164007,9972665.0,0.8878970666316376,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-4.674722308802492,-1.7200948693450235,3.645681539650436,5.434061390227307,Histórico
2022-04-28,176.92999267578125,176.97000122070312,175.69000244140625,175.9199981689453,6381100,176.92999267578125,0.5398323510093839,180.7414993286133,180.8097994995117,171.25889976501466,0.7401112998615387,2022,4,3,2,40.195512393039365,182.22172192833636,179.2612767288902,2.9604451994461556,-0.787477523159388,11.748902651654307,0.7234492919707702,-8.747231299838079,65.43244294004555,168.3300018310547,5.109006565186158,2022-04,179.5,-1.4317589549965204,9873655.0,0.6462753661131567,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-2.6894810534891733,-1.2336757404247778,5.566817561153958,6.443262770078828,Histórico
2022-04-29,176.91000366210938,178.6199951171875,176.7100067138672,178.07000732421875,7719700,176.91000366210938,-0.0112976965462863,180.5544998168945,180.85079956054688,171.2880997467041,0.7397039073071093,2022,4,4,2,35.99509244314986,182.0339076315087,179.0750920022803,2.958815629228411,-0.7317415518504323,11.74243549534431,1.079638439761897,-8.757540760735907,65.41375288465309,168.3300018310547,5.0971316685816115,2022-04,179.5,-1.4428948957607934,9767420.0,0.7903520069783013,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-3.174430977303233,-2.0323392024211295,5.8707344106957216,6.791017597069615,Histórico
2022-05-02,173.6300048828125,174.64999389648438,172.97999572753906,173.61000061035156,14318600,173.6300048828125,-1.8540493535693647,180.2610000610352,180.7783996582031,171.3091997528076,0.8305362795969421,2022,5,0,2,26.580952521134293,181.92207262022907,178.5999275018413,3.322145118387766,-1.4959980500312118,13.184354703781903,0.9618142728685855,-10.449220986442272,62.34690026858036,168.3300018310547,3.14857897826033,2022-05,173.6300048828125,0.0,9831630.0,1.4563810883851407,Alcista (Golden Cross),Sobreventa,Precio bajo banda inferior,-4.63033768473392,-3.8859613898987844,3.295858567207932,3.4682125075334636,Histórico
2022-05-03,174.08999633789062,175.2100067138672,173.85000610351562,173.88999938964844,7214300,174.08999633789062,0.264926246698316,179.9470001220703,180.7177996826172,171.33159973144532,0.8229384279510475,2022,5,1,2,22.686186221096193,181.5928769779724,178.30112326616822,3.2917537118041764,-1.2792958699117007,13.063742548061503,0.7812054908151886,-10.211977468712558,62.776999818092946,168.3300018310547,3.4218466370700806,2022-05,173.6300048828125,0.264926246698316,9839190.0,0.7332209257062827,Alcista (Golden Cross),Sobreventa,Precio bajo banda inferior,-3.438902423387613,-3.013929616774025,3.4833268496554437,4.508340991887239,Histórico
2022-05-04,175.8000030517578,176.35000610351562,173.6699981689453,174.32000732421875,10491700,175.8000030517578,0.9822544372671826,179.775,180.68399963378903,171.3636497497559,0.8543832725744845,2022,5,2,2,26.1455811623494,181.48376654514897,178.06623345485104,3.4175330902979226,-0.663118788674457,13.562913981393589,1.5244641001407055,-9.330030633264538,64.37588412165654,168.3300018310547,4.437712314766351,2022-05,173.6300048828125,1.2497829337791533,9822350.0,1.0681456067030801,Alcista (Golden Cross),Sobreventa,Precio bajo banda inferior,-0.7060152377600271,-2.5336764368488973,4.122249979168724,5.099538806373571,Histórico
2022-05-05,175.1300048828125,177.61000061035156,174.66000366210938,177.55999755859375,12794200,175.1300048828125,-0.3811138551277793,179.54850006103516,180.62079986572263,171.39549980163574,0.8530421303972024,2022,5,3,2,26.061289330736983,181.25458432182955,177.84241580024076,3.4121685215887965,-0.7949229061421876,13.541624009350379,1.684461180833156,-9.675586448961282,63.74942485278012,168.3300018310547,4.039685723156272,2022-05,173.6300048828125,0.8639059827317164,10014955.0,1.2775094845658317,Alcista (Golden Cross),Sobreventa,Precio bajo banda inferior,-1.235056593135575,-2.2930152222676137,3.873071496383962,2.9813050670378205,Histórico
2022-05-06,175.4199981689453,176.55999755859375,174.86000061035156,175.38999938964844,7643300,175.4199981689453,0.1655874367883836,179.3025001525879,180.5863998413086,171.427149810791,0.8477518651734782,2022,5,4,2,24.931780759427028,180.99800388293485,177.60699642224094,3.3910074606939133,-0.644940560776028,13.457643652441092,0.9691009953180691,-9.526020567767981,64.02057332814957,168.3300018310547,4.211962371987932,2022-05,173.6300048828125,1.0309239392931602,9890090.0,0.7728241097907097,Alcista (Golden Cross),Sobreventa,Precio bajo banda inferior,-0.31821659972123273,-2.3600163679938113,3.8848735845566473,2.232065920388937,Histórico
2022-05-09,172.8800048828125,174.27000427246094,172.7899932861328,174.27000427246094,10742400,172.8800048828125,-1.4479496708730832,178.87300033569335,180.5129998779297,171.4487498474121,0.876131955484775,2022,5,0,2,25.276523559148956,180.6252642466629,177.1207364247238,3.5045278219391207,-1.2100721573284048,13.908163619336563,0.856091476473151,-10.836038255182768,61.64563797648046,168.3300018310547,2.703025605812348,2022-05,173.6300048828125,-0.4319529913658582,9894425.0,1.0857023020539345,Alcista (Golden Cross),Sobreventa,Precio bajo banda inferior,-2.2890340590191682,-4.1366261542452705,1.6283606269603235,0.44739077899615953,Histórico
2022-05-10,171.4199981689453,173.9600067138672,171.1999969482422,173.8000030517578,11010400,171.4199981689453,-0.8445202872691127,178.32550048828125,180.37379974365237,171.4650498199463,0.8682268273555289,2022,5,1,2,19.731870670879673,180.0619541429923,176.5890468335702,3.472907309422112,-1.4883923479907113,13.782673600664044,1.6100862181230655,-11.58904600105062,60.280507770283506,168.3300018310547,1.8356777189320717,2022-05,173.6300048828125,-1.2728253479914242,9941380.0,1.1075323546630347,Alcista (Golden Cross),Sobreventa,Precio bajo banda inferior,-3.103275891424284,-5.5381071164126165,0.4629861475274444,-0.418264914172195,Histórico
2022-05-11,172.82000732421875,173.32000732421875,172.1999969482422,172.50999450683594,9179600,172.82000732421875,0.8167128516088473,177.77800064086915,180.19779998779296,171.48694984436034,0.8714802179626215,2022,5,2,2,26.185584687092515,179.5209610767944,176.0350402049439,3.48592087185051,-0.9222908376053982,13.834319575448767,0.6480791161380803,-10.86698237751121,61.589539275867345,168.3300018310547,2.6673827863855637,2022-05,173.6300048828125,-0.4665078245781551,9799130.0,0.9367770404107303,Alcista (Golden Cross),Sobreventa,Precio bajo banda inferior,-0.4665078245781551,-5.236600344717946,0.9403659524657604,1.40234392486549,Histórico
2022-05-12,170.1699981689453,172.39999389648438,169.89999389648438,172.07000732421875,11626800,170.1699981689453,-1.5333925720196762,177.0540008544922,180.00660003662108,171.49134986877442,0.8923622313197828,2022,5,3,2,25.04932020134379,178.83872531713175,175.26927639185263,3.5694489252791186,-1.4285897710410773,14.165811260753033,1.4691191319858816,-12.233741448951445,59.11173728345036,168.3300018310547,1.0930887648521237,2022-05,173.6300048828125,-1.9927470002678582,9947890.0,1.1687704628820785,Alcista (Golden Cross),Sobreventa,Precio bajo banda inferior,-2.251707881788334,-7.400558190852502,-0.22865818200686894,-0.5609809422518208,Histórico
2022-05-13,168.7899932861328,169.6199951171875,168.00999450683594,168.30999755859375,13031100,168.7899932861328,-0.810956630229509,176.2915008544922,179.76639984130858,171.47944984436035,0.8967438220941114,2022,5,4,2,27.578708620298315,178.08498849868042,174.49801321030398,3.5869752883764363,-1.591318441102162,14.235366857967405,0.9538483763206799,-12.94548774177555,57.821410100476854,168.3300018310547,0.27326765880975046,2022-05,173.6300048828125,-2.787543316575003,10021085.0,1.3003681737057415,Alcista (Golden Cross),Sobreventa,Precio bajo banda inferior,-3.987491265037779,-8.589223468505924,-2.8882137638651217,-2.258387341558299,Histórico
2022-05-16,170.39999389648438,170.42999267578125,168.33999633789062,168.42999267578125,7319300,170.39999389648438,0.9538483763206872,175.58100051879882,179.50079986572266,171.48234977722169,0.9353581897386756,2022,5,0,2,32.489853219170456,177.45171689827617,173.71028413932146,3.7414327589547156,-0.884765397671323,14.84835094089662,1.226523716403575,-12.115119690086587,59.32678705820666,168.3300018310547,1.229722594256999,2022-05,173.6300048828125,-1.8602838769187113,9942715.0,0.7361470181937227,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-2.7008569944899974,-7.4114322360585465,-2.4836966122502857,-2.4613641252848817,Histórico
2022-05-17,169.3300018310547,170.52999877929688,169.13999938964844,170.44000244140625,6441100,169.3300018310547,-0.6279296383541522,174.9565002441406,179.15919982910157,171.4809497833252,0.9000888565479312,2022,5,1,2,32.93997632498653,176.75667795723646,173.15632253104476,3.6003554261916975,-1.0627619351563289,14.288467633717904,0.8208819315051322,-12.666974901184606,58.32632694043078,168.3300018310547,0.5940711632639539,2022-05,173.6300048828125,-2.4765322414521562,9635490.0,0.6684766420804754,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-3.471665945421687,-8.276907387887256,-2.1666281259116293,-3.26210676079276,Histórico
2022-05-18,169.4199981689453,170.2100067138672,168.80999755859375,169.00999450683594,7472900,169.4199981689453,0.0531484892915878,174.29199981689453,178.71739990234374,171.48059974670412,0.8837755732952277,2022,5,2,2,29.844340607812867,176.05955096348498,172.52444867030408,3.5351022931808984,-0.8781784072690505,14.029502290396254,0.8263541319823123,-12.62055871769194,58.41047499135048,168.3300018310547,0.6475353924041416,2022-05,173.6300048828125,-2.4246999916337275,9657205.0,0.7738160264797113,Alcista (Golden Cross),Sobreventa,Precio bajo banda inferior,-2.0013920731969947,-6.819936561305884,-3.1110616621399023,-3.2770069497353727,Histórico
2022-05-19,171.91000366210938,172.52000427246094,170.88999938964844,171.5500030517578,10580300,171.91000366210938,1.4697234801531731,173.7845001220703,178.43919982910157,171.49249977111816,0.9752035576636248,2022,5,3,2,38.15166219509549,175.73490723739755,171.83409300674307,3.9008142306544755,0.01946020776117914,15.48087654746033,0.9481733744920913,-11.336322552339205,60.73867093732053,168.3300018310547,2.1267758522617752,2022-05,173.6300048828125,-0.9906128965808669,9704230.0,1.090277126572639,Alcista (Golden Cross),Neutral,Cerca banda inferior,0.28585083327392624,-5.911007966121495,-3.0126918690497217,-2.301661114587028,Histórico
2022-05-20,172.02999877929688,172.24000549316406,170.88999938964844,171.7100067138672,6578100,172.02999877929688,0.0698011253744912,173.37150039672852,178.1517999267578,171.5083497619629,0.9641539035754728,2022,5,4,2,45.54067478880954,175.29980820387948,171.44319258957756,3.8566156143019157,0.1521557366368567,15.305468726717102,0.7847503999855244,-11.27443430768232,60.85086833854678,168.3300018310547,2.198061491115366,2022-05,173.6300048828125,-0.9215032301562842,9575785.0,0.6869515136356967,Alcista (Golden Cross),Neutral,Cerca banda inferior,-0.4571279432014963,-5.509172203558233,-2.8737559158823034,-2.2778883547888706,Histórico
2022-05-23,172.8300018310547,173.3800048828125,172.27999877929688,173.1300048828125,5518500,172.8300018310547,0.4650369455528214,173.16050033569337,177.9066000366211,171.54929977416992,0.9012475835173912,2022,5,0,2,46.55362817498178,174.96299550272815,171.3580051686586,3.604990334069555,0.40832194430169405,14.306861854109592,0.6364671016962127,-10.861827647062295,61.59888430356357,168.3300018310547,2.673320234687848,2022-05,173.6300048828125,-0.46075161507813656,9198025.0,0.5999657535177388,Alcista (Golden Cross),Neutral,Dentro de bandas,1.5631449084629656,-4.137773438838943,-2.625502010190006,-1.9960329745578376,Histórico
2022-05-24,174.1300048828125,174.41000366210938,173.35000610351562,173.47000122070312,6794000,174.1300048828125,0.7521859850632806,173.00100021362306,177.74320007324218,171.61134979248047,0.92044558718266,2022,5,1,2,45.327372134068916,174.84189138798837,171.16010903925775,3.6817823487306214,0.8066462279006503,14.611620714312838,0.6087391769770616,-10.191342807281941,62.81440846331361,168.3300018310547,3.4456145598923182,2022-05,173.6300048828125,0.2879686609105647,9085605.0,0.7477762900764451,Alcista (Golden Cross),Neutral,Cerca banda superior,3.1637015279853076,-1.6492505612054065,-2.333270828410461,-2.146665990975405,Histórico
2022-05-25,173.0800018310547,173.16000366210938,171.72999572753906,172.7899932861328,4595900,173.0800018310547,-0.6029994959596108,172.85600051879882,177.6270001220703,171.66789978027344,0.915222558255928,2022,5,2,2,44.383557978751426,174.6864456353107,171.02555540228695,3.6608902330237356,0.5611876614696666,14.528707700529061,0.826212109684491,-10.73288855748213,61.83263840093021,168.3300018310547,2.821838025503842,2022-05,173.6300048828125,-0.3167672846228542,8872665.0,0.5179841682290496,Alcista (Golden Cross),Neutral,Dentro de bandas,1.572774665824439,-2.391160228981648,-2.291971080830324,-2.566988051261765,Histórico
2022-05-26,172.75999450683594,172.92999267578125,171.75999450683594,172.1300048828125,6467000,172.75999450683594,-0.1848898317733494,172.64750061035156,177.4820001220703,171.71169975280762,0.9037037505802024,2022,5,3,2,42.724290484140234,174.45490811151197,170.84009310919114,3.6148150023208245,0.531120236142695,14.34585229746935,0.6772390635257961,-10.897934369657133,61.533426308036354,168.3300018310547,2.6317309021522073,2022-05,173.6300048828125,-0.5010714458965504,8876960.0,0.7285151673545899,Alcista (Golden Cross),Neutral,Dentro de bandas,2.025626078480447,-1.8297541191491407,-2.146705454211062,-2.785443711676472,Histórico
2022-05-27,172.85000610351562,173.52000427246094,172.63999938964844,173.49000549316406,3847900,172.85000610351562,0.0521021067039439,172.4445007324219,177.32120025634765,171.75574981689454,0.904198805453468,2022,5,4,2,49.905247349721144,174.2528983433288,170.63610312151496,3.6167952218138453,0.6121173155306192,14.353711049949299,0.5091147536815744,-10.851510316346987,61.617588626173905,168.3300018310547,2.685204196098967,2022-05,173.6300048828125,-0.4492304079720122,8683370.0,0.4431344051906115,Alcista (Golden Cross),Neutral,Dentro de bandas,2.024559067194609,-2.305989228034433,-3.100122563024832,-3.100122563024832,Histórico
2022-05-31,171.13999938964844,173.07000732421875,171.0800018310547,172.7100067138672,6244000,171.13999938964844,-0.989300927674308,172.32000045776368,177.15800018310546,171.77949981689454,0.83450834934722,2022,5,1,2,49.129359607220195,173.98901715645812,170.65098375906925,3.3380333973888696,0.14649812400370674,13.247409356278528,1.1627939115701726,-11.733457151795006,60.01870432261032,168.3300018310547,1.6693385184026965,2022-05,173.6300048828125,-1.4340870950528606,8279640.0,0.754139068848404,Alcista (Golden Cross),Neutral,Cerca banda inferior,-0.447911265230605,-3.261547766106776,-5.770287418396314,-3.799884619877736,Histórico
